region_code,region,age,pop_male,pop_female,pop_total
11,Marche,98.0,127.0,574.0,701.0
11,Marche,99.0,85.0,378.0,463.0
11,Marche,100.0,113.0,569.0,682.0
11,Marche,999.0,726773.0,754479.0,1481252.0
14,Molise,0.0,824.0,768.0,1592.0
14,Molise,1.0,876.0,784.0,1660.0
14,Molise,2.0,860.0,814.0,1674.0
14,Molise,3.0,847.0,834.0,1681.0
14,Molise,4.0,950.0,802.0,1752.0
14,Molise,5.0,1001.0,952.0,1953.0
14,Molise,6.0,987.0,958.0,1945.0
14,Molise,7.0,1104.0,1003.0,2107.0
14,Molise,8.0,1056.0,1030.0,2086.0
14,Molise,9.0,1141.0,1023.0,2164.0
14,Molise,10.0,1175.0,1019.0,2194.0
14,Molise,11.0,1151.0,1079.0,2230.0
14,Molise,12.0,1198.0,1083.0,2281.0
14,Molise,13.0,1191.0,1163.0,2354.0
14,Molise,14.0,1312.0,1185.0,2497.0
14,Molise,15.0,1208.0,1115.0,2323.0
14,Molise,16.0,1346.0,1183.0,2529.0
14,Molise,17.0,1333.0,1236.0,2569.0
14,Molise,18.0,1358.0,1218.0,2576.0
14,Molise,19.0,1452.0,1250.0,2702.0
14,Molise,20.0,1535.0,1205.0,2740.0
14,Molise,21.0,1495.0,1278.0,2773.0
14,Molise,22.0,1499.0,1338.0,2837.0
14,Molise,23.0,1510.0,1331.0,2841.0
14,Molise,24.0,1557.0,1392.0,2949.0
14,Molise,25.0,1695.0,1432.0,3127.0
14,Molise,26.0,1736.0,1388.0,3124.0
14,Molise,27.0,1682.0,1360.0,3042.0
14,Molise,28.0,1604.0,1401.0,3005.0
14,Molise,29.0,1615.0,1432.0,3047.0
14,Molise,30.0,1722.0,1386.0,3108.0
14,Molise,31.0,1687.0,1466.0,3153.0
14,Molise,32.0,1740.0,1575.0,3315.0
14,Molise,33.0,1726.0,1467.0,3193.0
14,Molise,34.0,1710.0,1513.0,3223.0
14,Molise,35.0,1655.0,1506.0,3161.0
14,Molise,36.0,1728.0,1540.0,3268.0
14,Molise,37.0,1741.0,1494.0,3235.0
14,Molise,38.0,1698.0,1497.0,3195.0
14,Molise,39.0,1722.0,1629.0,3351.0
14,Molise,40.0,1733.0,1587.0,3320.0
14,Molise,41.0,1749.0,1605.0,3354.0
14,Molise,42.0,1790.0,1717.0,3507.0
14,Molise,43.0,1814.0,1734.0,3548.0
14,Molise,44.0,1777.0,1736.0,3513.0
14,Molise,45.0,1889.0,1831.0,3720.0
14,Molise,46.0,1913.0,1901.0,3814.0
14,Molise,47.0,1946.0,1927.0,3873.0
14,Molise,48.0,2126.0,1928.0,4054.0
14,Molise,49.0,2219.0,2121.0,4340.0
14,Molise,50.0,2268.0,2202.0,4470.0
14,Molise,51.0,2107.0,2177.0,4284.0
14,Molise,52.0,2154.0,2232.0,4386.0
14,Molise,53.0,2163.0,2205.0,4368.0
14,Molise,54.0,2177.0,2220.0,4397.0
14,Molise,55.0,2241.0,2360.0,4601.0
14,Molise,56.0,2268.0,2362.0,4630.0
14,Molise,57.0,2286.0,2431.0,4717.0
14,Molise,58.0,2330.0,2470.0,4800.0
14,Molise,59.0,2387.0,2395.0,4782.0
14,Molise,60.0,2453.0,2476.0,4929.0
14,Molise,61.0,2280.0,2274.0,4554.0
14,Molise,62.0,2166.0,2272.0,4438.0
14,Molise,63.0,2200.0,2190.0,4390.0
14,Molise,64.0,2191.0,2291.0,4482.0
14,Molise,65.0,2047.0,2239.0,4286.0
14,Molise,66.0,1893.0,2148.0,4041.0
14,Molise,67.0,1946.0,2064.0,4010.0
14,Molise,68.0,1979.0,2021.0,4000.0
14,Molise,69.0,1882.0,2029.0,3911.0
14,Molise,70.0,1836.0,2044.0,3880.0
14,Molise,71.0,1713.0,1838.0,3551.0
14,Molise,72.0,1749.0,1945.0,3694.0
14,Molise,73.0,1617.0,1757.0,3374.0
14,Molise,74.0,1668.0,1857.0,3525.0
14,Molise,75.0,1745.0,1924.0,3669.0
14,Molise,76.0,1655.0,1840.0,3495.0
14,Molise,77.0,1502.0,1746.0,3248.0
14,Molise,78.0,1435.0,1555.0,2990.0
14,Molise,79.0,1043.0,1243.0,2286.0
14,Molise,80.0,979.0,1195.0,2174.0
14,Molise,81.0,880.0,1130.0,2010.0
14,Molise,82.0,835.0,1067.0,1902.0
14,Molise,83.0,829.0,1201.0,2030.0
14,Molise,84.0,913.0,1295.0,2208.0
14,Molise,85.0,868.0,1339.0,2207.0
14,Molise,86.0,716.0,1001.0,1717.0
14,Molise,87.0,645.0,1039.0,1684.0
14,Molise,88.0,568.0,975.0,1543.0
14,Molise,89.0,482.0,837.0,1319.0
14,Molise,90.0,414.0,783.0,1197.0
14,Molise,91.0,315.0,670.0,985.0
14,Molise,92.0,220.0,545.0,765.0
14,Molise,93.0,183.0,460.0,643.0
14,Molise,94.0,144.0,377.0,521.0
14,Molise,95.0,110.0,276.0,386.0
14,Molise,96.0,71.0,202.0,273.0
14,Molise,97.0,44.0,165.0,209.0
14,Molise,98.0,33.0,116.0,149.0
14,Molise,99.0,18.0,64.0,82.0
14,Molise,100.0,31.0,144.0,175.0
14,Molise,999.0,143062.0,144904.0,287966.0
01,Piemonte,0.0,12711.0,12155.0,24866.0
01,Piemonte,1.0,13175.0,12339.0,25514.0
01,Piemonte,2.0,13555.0,12981.0,26536.0
01,Piemonte,3.0,14242.0,13478.0,27720.0
01,Piemonte,4.0,14636.0,13698.0,28334.0
01,Piemonte,5.0,14956.0,14185.0,29141.0
01,Piemonte,6.0,15395.0,14883.0,30278.0
01,Piemonte,7.0,16225.0,15580.0,31805.0
01,Piemonte,8.0,17130.0,16133.0,33263.0
01,Piemonte,9.0,17738.0,16221.0,33959.0
01,Piemonte,10.0,18004.0,17267.0,35271.0
01,Piemonte,11.0,18618.0,17554.0,36172.0
01,Piemonte,12.0,19285.0,18161.0,37446.0
01,Piemonte,13.0,19644.0,18042.0,37686.0
01,Piemonte,14.0,19910.0,18652.0,38562.0
01,Piemonte,15.0,20432.0,19272.0,39704.0
01,Piemonte,16.0,20710.0,19340.0,40050.0
01,Piemonte,17.0,20754.0,19373.0,40127.0
01,Piemonte,18.0,20671.0,19110.0,39781.0
01,Piemonte,19.0,20861.0,19150.0,40011.0
01,Piemonte,20.0,21343.0,19102.0,40445.0
01,Piemonte,21.0,21369.0,19257.0,40626.0
01,Piemonte,22.0,20981.0,19254.0,40235.0
01,Piemonte,23.0,21264.0,19496.0,40760.0
01,Piemonte,24.0,22747.0,20059.0,42806.0
01,Piemonte,25.0,22886.0,19767.0,42653.0
01,Piemonte,26.0,23421.0,20114.0,43535.0
01,Piemonte,27.0,23038.0,20325.0,43363.0
01,Piemonte,28.0,23241.0,20405.0,43646.0
01,Piemonte,29.0,23032.0,20381.0,43413.0
01,Piemonte,30.0,22912.0,20742.0,43654.0
01,Piemonte,31.0,23054.0,21035.0,44089.0
01,Piemonte,32.0,23875.0,21831.0,45706.0
01,Piemonte,33.0,23606.0,21930.0,45536.0
01,Piemonte,34.0,24140.0,22133.0,46273.0
01,Piemonte,35.0,23415.0,22024.0,45439.0
01,Piemonte,36.0,24041.0,22581.0,46622.0
01,Piemonte,37.0,22987.0,22138.0,45125.0
01,Piemonte,38.0,23266.0,22394.0,45660.0
01,Piemonte,39.0,23638.0,23207.0,46845.0
01,Piemonte,40.0,23588.0,23255.0,46843.0
01,Piemonte,41.0,24253.0,23949.0,48202.0
01,Piemonte,42.0,25002.0,24863.0,49865.0
01,Piemonte,43.0,25073.0,24982.0,50055.0
01,Piemonte,44.0,25657.0,25619.0,51276.0
01,Piemonte,45.0,26232.0,26108.0,52340.0
01,Piemonte,46.0,27870.0,28038.0,55908.0
01,Piemonte,47.0,29019.0,29657.0,58676.0
01,Piemonte,48.0,30333.0,30981.0,61314.0
01,Piemonte,49.0,32081.0,32709.0,64790.0
01,Piemonte,50.0,33674.0,33883.0,67557.0
01,Piemonte,51.0,33785.0,33716.0,67501.0
01,Piemonte,52.0,34264.0,34608.0,68872.0
01,Piemonte,53.0,34514.0,35296.0,69810.0
01,Piemonte,54.0,34174.0,34915.0,69089.0
01,Piemonte,55.0,35132.0,36226.0,71358.0
01,Piemonte,56.0,34961.0,35782.0,70743.0
01,Piemonte,57.0,34772.0,35767.0,70539.0
01,Piemonte,58.0,35117.0,35857.0,70974.0
01,Piemonte,59.0,34594.0,35816.0,70410.0
01,Piemonte,60.0,34848.0,36367.0,71215.0
01,Piemonte,61.0,32547.0,33897.0,66444.0
01,Piemonte,62.0,30797.0,32666.0,63463.0
01,Piemonte,63.0,30342.0,32365.0,62707.0
01,Piemonte,64.0,29104.0,31197.0,60301.0
01,Piemonte,65.0,28449.0,30073.0,58522.0
01,Piemonte,66.0,27416.0,29267.0,56683.0
01,Piemonte,67.0,27000.0,29055.0,56055.0
01,Piemonte,68.0,26030.0,28386.0,54416.0
01,Piemonte,69.0,25434.0,27831.0,53265.0
01,Piemonte,70.0,24646.0,27478.0,52124.0
01,Piemonte,71.0,23775.0,26341.0,50116.0
01,Piemonte,72.0,23385.0,26048.0,49433.0
01,Piemonte,73.0,22440.0,25788.0,48228.0
01,Piemonte,74.0,23137.0,26848.0,49985.0
01,Piemonte,75.0,22978.0,26704.0,49682.0
01,Piemonte,76.0,23658.0,28018.0,51676.0
01,Piemonte,77.0,22733.0,26988.0,49721.0
01,Piemonte,78.0,21471.0,26023.0,47494.0
01,Piemonte,79.0,15874.0,19581.0,35455.0
01,Piemonte,80.0,16341.0,20691.0,37032.0
01,Piemonte,81.0,15225.0,20448.0,35673.0
01,Piemonte,82.0,14874.0,20019.0,34893.0
01,Piemonte,83.0,14090.0,19987.0,34077.0
01,Piemonte,84.0,14486.0,20915.0,35401.0
01,Piemonte,85.0,13348.0,20063.0,33411.0
01,Piemonte,86.0,12047.0,18468.0,30515.0
01,Piemonte,87.0,9903.0,15860.0,25763.0
01,Piemonte,88.0,8090.0,13482.0,21572.0
01,Piemonte,89.0,6866.0,12424.0,19290.0
01,Piemonte,90.0,5507.0,10746.0,16253.0
01,Piemonte,91.0,4174.0,8991.0,13165.0
01,Piemonte,92.0,3242.0,7620.0,10862.0
01,Piemonte,93.0,2547.0,6370.0,8917.0
01,Piemonte,94.0,1922.0,5388.0,7310.0
01,Piemonte,95.0,1286.0,3880.0,5166.0
01,Piemonte,96.0,817.0,2804.0,3621.0
01,Piemonte,97.0,535.0,1955.0,2490.0
01,Piemonte,98.0,342.0,1364.0,1706.0
01,Piemonte,99.0,206.0,882.0,1088.0
01,Piemonte,100.0,273.0,1460.0,1733.0
01,Piemonte,999.0,2083188.0,2172514.0,4255702.0
16,Puglia,0.0,12497.0,11849.0,24346.0
16,Puglia,1.0,13157.0,12460.0,25617.0
16,Puglia,2.0,13725.0,12684.0,26409.0
16,Puglia,3.0,13771.0,12872.0,26643.0
16,Puglia,4.0,13931.0,12957.0,26888.0
16,Puglia,5.0,14427.0,13609.0,28036.0
16,Puglia,6.0,15301.0,14049.0,29350.0
16,Puglia,7.0,15594.0,14904.0,30498.0
16,Puglia,8.0,16269.0,15225.0,31494.0
16,Puglia,9.0,16278.0,15486.0,31764.0
16,Puglia,10.0,17234.0,16009.0,33243.0
16,Puglia,11.0,17373.0,16393.0,33766.0
16,Puglia,12.0,18151.0,16947.0,35098.0
16,Puglia,13.0,18661.0,17550.0,36211.0
16,Puglia,14.0,19250.0,18214.0,37464.0
16,Puglia,15.0,19455.0,18278.0,37733.0
16,Puglia,16.0,19768.0,18509.0,38277.0
16,Puglia,17.0,20094.0,18629.0,38723.0
16,Puglia,18.0,20235.0,18996.0,39231.0
16,Puglia,19.0,20945.0,19135.0,40080.0
16,Puglia,20.0,21413.0,20148.0,41561.0
16,Puglia,21.0,21239.0,19985.0,41224.0
16,Puglia,22.0,21044.0,19963.0,41007.0
16,Puglia,23.0,21758.0,20125.0,41883.0
16,Puglia,24.0,22138.0,20536.0,42674.0
16,Puglia,25.0,22201.0,19947.0,42148.0
16,Puglia,26.0,21910.0,19840.0,41750.0
16,Puglia,27.0,21482.0,19516.0,40998.0
16,Puglia,28.0,21262.0,19491.0,40753.0
16,Puglia,29.0,20945.0,19243.0,40188.0
16,Puglia,30.0,20936.0,19421.0,40357.0
16,Puglia,31.0,21380.0,20106.0,41486.0
16,Puglia,32.0,22163.0,20991.0,43154.0
16,Puglia,33.0,21863.0,20866.0,42729.0
16,Puglia,34.0,22055.0,20920.0,42975.0
16,Puglia,35.0,21597.0,21243.0,42840.0
16,Puglia,36.0,22521.0,21825.0,44346.0
16,Puglia,37.0,22237.0,21642.0,43879.0
16,Puglia,38.0,22255.0,21423.0,43678.0
16,Puglia,39.0,22008.0,21890.0,43898.0
16,Puglia,40.0,22601.0,23017.0,45618.0
16,Puglia,41.0,23069.0,23061.0,46130.0
16,Puglia,42.0,23573.0,24176.0,47749.0
16,Puglia,43.0,23865.0,24741.0,48606.0
16,Puglia,44.0,24864.0,25203.0,50067.0
16,Puglia,45.0,26081.0,26470.0,52551.0
16,Puglia,46.0,27022.0,27319.0,54341.0
16,Puglia,47.0,28134.0,28533.0,56667.0
16,Puglia,48.0,29030.0,29677.0,58707.0
16,Puglia,49.0,29832.0,30427.0,60259.0
16,Puglia,50.0,30320.0,31573.0,61893.0
16,Puglia,51.0,29349.0,30576.0,59925.0
16,Puglia,52.0,29051.0,29933.0,58984.0
16,Puglia,53.0,29666.0,30708.0,60374.0
16,Puglia,54.0,29277.0,30433.0,59710.0
16,Puglia,55.0,29595.0,31710.0,61305.0
16,Puglia,56.0,29661.0,31715.0,61376.0
16,Puglia,57.0,30316.0,31910.0,62226.0
16,Puglia,58.0,30401.0,32239.0,62640.0
16,Puglia,59.0,30071.0,32459.0,62530.0
16,Puglia,60.0,30494.0,32744.0,63238.0
16,Puglia,61.0,28098.0,30595.0,58693.0
16,Puglia,62.0,27296.0,29597.0,56893.0
16,Puglia,63.0,26880.0,29311.0,56191.0
16,Puglia,64.0,26230.0,28385.0,54615.0
16,Puglia,65.0,25269.0,27824.0,53093.0
16,Puglia,66.0,23510.0,26554.0,50064.0
16,Puglia,67.0,23884.0,26623.0,50507.0
16,Puglia,68.0,23060.0,25903.0,48963.0
16,Puglia,69.0,22692.0,25566.0,48258.0
16,Puglia,70.0,21901.0,24629.0,46530.0
16,Puglia,71.0,20867.0,23769.0,44636.0
16,Puglia,72.0,19770.0,22677.0,42447.0
16,Puglia,73.0,20191.0,23131.0,43322.0
16,Puglia,74.0,20486.0,23663.0,44149.0
16,Puglia,75.0,20057.0,23303.0,43360.0
16,Puglia,76.0,20720.0,24528.0,45248.0
16,Puglia,77.0,18989.0,22660.0,41649.0
16,Puglia,78.0,17978.0,22248.0,40226.0
16,Puglia,79.0,14850.0,18099.0,32949.0
16,Puglia,80.0,12683.0,16291.0,28974.0
16,Puglia,81.0,12218.0,15823.0,28041.0
16,Puglia,82.0,11914.0,15753.0,27667.0
16,Puglia,83.0,10796.0,14388.0,25184.0
16,Puglia,84.0,10936.0,15065.0,26001.0
16,Puglia,85.0,9956.0,14320.0,24276.0
16,Puglia,86.0,8573.0,12854.0,21427.0
16,Puglia,87.0,7203.0,11436.0,18639.0
16,Puglia,88.0,6001.0,9682.0,15683.0
16,Puglia,89.0,5302.0,8894.0,14196.0
16,Puglia,90.0,4323.0,7677.0,12000.0
16,Puglia,91.0,3366.0,6363.0,9729.0
16,Puglia,92.0,2628.0,5342.0,7970.0
16,Puglia,93.0,2048.0,4354.0,6402.0
16,Puglia,94.0,1624.0,3720.0,5344.0
16,Puglia,95.0,1037.0,2565.0,3602.0
16,Puglia,96.0,715.0,1942.0,2657.0
16,Puglia,97.0,475.0,1441.0,1916.0
16,Puglia,98.0,299.0,938.0,1237.0
16,Puglia,99.0,187.0,618.0,805.0
16,Puglia,100.0,298.0,1030.0,1328.0
16,Puglia,999.0,1892105.0,1982061.0,3874166.0
20,Sardegna,0.0,3692.0,3408.0,7100.0
20,Sardegna,1.0,3786.0,3512.0,7298.0
20,Sardegna,2.0,4087.0,3719.0,7806.0
20,Sardegna,3.0,4298.0,4083.0,8381.0
20,Sardegna,4.0,4428.0,4013.0,8441.0
20,Sardegna,5.0,4608.0,4444.0,9052.0
20,Sardegna,6.0,4922.0,4578.0,9500.0
20,Sardegna,7.0,5324.0,4946.0,10270.0
20,Sardegna,8.0,5526.0,5123.0,10649.0
20,Sardegna,9.0,5883.0,5377.0,11260.0
20,Sardegna,10.0,5993.0,5548.0,11541.0
20,Sardegna,11.0,6119.0,5726.0,11845.0
20,Sardegna,12.0,6477.0,5992.0,12469.0
20,Sardegna,13.0,6747.0,6330.0,13077.0
20,Sardegna,14.0,7029.0,6502.0,13531.0
20,Sardegna,15.0,7105.0,6435.0,13540.0
20,Sardegna,16.0,7036.0,6564.0,13600.0
20,Sardegna,17.0,6973.0,6576.0,13549.0
20,Sardegna,18.0,7148.0,6561.0,13709.0
20,Sardegna,19.0,7271.0,6568.0,13839.0
20,Sardegna,20.0,7164.0,6501.0,13665.0
20,Sardegna,21.0,7355.0,6675.0,14030.0
20,Sardegna,22.0,7089.0,6692.0,13781.0
20,Sardegna,23.0,7276.0,6784.0,14060.0
20,Sardegna,24.0,7589.0,6873.0,14462.0
20,Sardegna,25.0,7525.0,6634.0,14159.0
20,Sardegna,26.0,7385.0,6418.0,13803.0
20,Sardegna,27.0,7453.0,6507.0,13960.0
20,Sardegna,28.0,7501.0,6557.0,14058.0
20,Sardegna,29.0,7691.0,6614.0,14305.0
20,Sardegna,30.0,7735.0,6817.0,14552.0
20,Sardegna,31.0,7665.0,7117.0,14782.0
20,Sardegna,32.0,7953.0,7496.0,15449.0
